-0.795360,0.685861,-0.601068,-0.157278,-0.002624,0.230868,0.626019,-0.409383,-0.032829,0.097540,0.000613
-0.850176,0.603156,-0.698141,0.422971,0.269770,-0.020149,0.262673,-0.386798,-0.035663,0.003898,0.011246
-0.822287,0.540538,-0.859961,0.281345,0.017667,0.147169,0.171823,-0.110477,0.001025,0.234294,0.024031
-0.795741,0.458976,-0.767207,0.230093,0.351536,0.031199,0.284261,-0.406876,-0.229835,0.107326,0.035581
-0.452416,0.433261,-0.936209,0.238878,0.413940,0.136248,0.423670,-0.529399,0.012607,-0.081027,0.030224
-0.563963,0.407703,-1.200061,0.339223,0.463306,0.027452,0.305387,-0.436284,0.024026,-0.035801,-0.080339
-0.410658,0.516084,-0.956709,0.392506,0.387609,0.072450,0.481966,-0.214663,0.010718,-0.020607,-0.136633
-0.315421,0.447606,-0.785164,0.337504,0.408099,0.189409,0.567798,-0.337831,0.004629,0.081435,0.013638
-0.785174,0.406890,-0.814820,0.524481,0.067413,-0.111322,0.379928,-0.383551,-0.162053,0.059541,0.180480
-1.071402,0.889938,-0.917635,-0.220163,-0.145286,0.109406,0.714827,-0.503386,-0.039499,0.020589,-0.074824
-0.488395,0.682171,-0.986930,-0.183847,-0.019945,-0.229949,0.165681,-0.306158,0.074342,0.036546,0.101291
-0.830847,0.374856,-0.616423,0.366776,0.235791,0.107868,0.350487,-0.350001,-0.154654,-0.065954,0.139089
-0.628854,0.614281,-0.957337,0.469152,0.155248,-0.108912,0.319854,-0.186643,-0.300132,0.061112,-0.067510
-0.749981,0.488543,-0.733311,0.463264,0.267459,-0.042043,0.290243,-0.379516,-0.146640,0.045288,-0.203850
-0.562750,0.447903,-0.721199,0.440713,0.276181,0.070129,0.336594,-0.333587,-0.062572,0.134848,-0.049970
-0.985793,0.572443,-1.048463,0.396756,0.088233,0.131132,0.329481,-0.104466,0.031014,0.072117,-0.007724
-0.910560,0.621559,-0.813926,0.537507,-0.560791,0.071111,0.638550,-0.291143,0.006798,-0.133241,-0.004420
-0.321546,0.679941,-1.122061,0.256702,0.587339,0.043509,0.693351,-0.193330,-0.038686,-0.045649,0.119606
-0.543921,0.412619,-0.976390,0.255574,0.365186,0.293832,0.335303,-0.184806,-0.091394,-0.119936,0.011956
-0.736635,0.151828,-1.090768,0.361579,0.469081,0.298991,0.694935,-0.492404,-0.001962,-0.207376,0.072732
-0.614716,0.470551,-0.943396,0.228885,0.161139,0.008449,0.327454,-0.456978,-0.249926,0.045196,-0.039237
-0.818322,0.582003,-0.973734,0.499406,0.034164,-0.005492,0.391951,-0.024875,-0.144613,-0.065466,-0.080934
-0.975353,0.915133,-1.671845,0.530203,0.185001,0.211233,0.373451,0.011870,-0.336727,-0.190805,0.039579
-0.540061,0.774406,-0.842554,0.900796,-0.193376,-0.402179,0.543677,-0.420476,-0.209971,-0.059282,0.104050
-0.649048,0.467090,-0.884116,0.570421,0.168222,0.009933,0.341104,-0.192967,-0.302565,-0.042313,-0.088852
-0.555982,0.506616,-1.012701,0.458816,0.151301,0.153924,0.308520,-0.385440,-0.184594,0.038835,-0.095503
-0.262243,0.644844,-0.902534,0.637087,0.140638,-0.201869,0.516348,-0.244147,-0.012654,-0.094553,-0.029275
-0.284944,0.814483,-0.549229,-0.189061,0.146549,-0.058304,0.112478,-0.302686,-0.087332,-0.055398,0.084394
-0.084681,0.863926,-0.614417,0.118632,0.132167,-0.160711,0.127102,-0.347122,-0.022533,-0.095114,0.189551
0.006789,0.864698,-0.714154,0.122287,0.158614,-0.040835,0.013516,-0.385728,0.019863,-0.093247,0.024875
-0.136065,0.865805,-0.653548,0.130767,0.031146,-0.265981,0.104830,-0.375489,0.014084,-0.251648,0.179411
-0.068066,0.776287,-0.578114,0.239831,0.451170,0.407946,0.529025,-0.219742,-0.100448,-0.018253,-0.121078
0.084020,0.927358,-0.583780,0.263419,0.427499,0.257933,0.607325,-0.262086,-0.117605,-0.098168,-0.086130
0.248137,0.866212,-0.785484,0.364855,0.306095,-0.189716,0.628890,-0.279238,0.122741,-0.149213,0.029744
-0.114072,0.913996,-0.971276,0.345644,0.419527,0.014149,0.461379,-0.379117,-0.220552,-0.122495,-0.091799
-0.135282,0.912374,-0.570948,0.326732,0.382254,-0.142875,0.207344,-0.346958,-0.088795,0.107941,-0.136412
0.019409,0.931667,-0.902434,0.315516,0.505708,-0.133129,0.368236,-0.479909,-0.185757,0.049177,-0.000744
-0.076412,0.955126,-0.699193,0.551631,0.287581,-0.267827,0.605334,-0.515243,-0.165219,-0.073925,0.108838
-0.113914,1.031653,-0.521146,0.165189,0.002707,-0.160013,0.317011,-0.231687,0.080207,-0.150129,0.044937
-0.029364,0.968450,-0.595678,0.266605,0.132978,-0.129781,0.477419,-0.421023,-0.000602,-0.007822,-0.167748
-0.049998,1.184620,-0.649048,0.149102,-0.060181,0.130155,-0.015299,-0.261344,-0.076397,-0.139900,0.210910
0.011744,0.921161,-0.571661,0.106026,0.233219,0.403125,0.386748,-0.286748,-0.109061,-0.003247,-0.159722
0.204561,1.233241,-0.699551,0.566652,0.146363,0.028300,0.726021,-0.425159,-0.016509,-0.156411,0.003596
0.051454,1.229275,-0.563389,0.552050,0.139818,0.107885,0.442360,-0.424998,-0.147742,0.007923,0.163009
-0.354375,1.597040,-0.835797,0.537563,0.154748,0.684349,0.265839,-0.496392,-0.200206,0.024007,-0.017929
-0.242568,1.360522,-0.758564,0.499661,0.192543,0.632796,0.282572,-0.332754,-0.127992,-0.021873,0.015026
-0.095954,1.068172,-0.720921,0.232878,0.472085,-0.070956,0.497585,-0.482771,-0.178136,-0.044282,0.065196
0.019894,0.947117,-0.908337,0.284678,0.413418,0.026545,0.606922,-0.382641,-0.168038,-0.000607,-0.022806
-0.053146,1.341989,-0.764211,0.273312,0.211133,0.113852,0.354218,-0.508495,-0.021876,-0.173579,0.195280
0.033952,1.085146,-0.504430,0.372003,0.247300,0.089511,0.268936,-0.319777,0.011094,-0.154199,0.111948
-0.131471,1.248411,-0.819698,0.236949,0.246169,0.118698,0.197689,-0.494364,0.004297,0.008838,0.018739
0.079915,0.752720,-0.629662,0.212000,0.200800,-0.053238,0.330982,-0.222415,-0.050585,-0.022951,0.035394
-0.057259,1.276915,-0.521911,0.376146,0.336045,0.193207,0.219768,-0.436117,-0.139119,0.057678,0.053956
0.149447,1.288200,-0.649905,0.571234,0.219294,-0.219264,0.617868,-0.435595,-0.070752,-0.102617,0.091122
-0.027129,1.197220,-0.732722,0.354744,0.165941,-0.021532,0.400678,-0.461960,-0.013346,-0.116259,0.024507
-0.038828,1.291074,-0.633865,0.109675,0.212201,0.235493,0.497821,-0.324932,-0.093704,-0.045853,-0.067308
0.102297,1.407728,-0.846797,0.545766,0.284415,0.114059,0.436967,-0.492785,-0.193666,-0.050458,0.071786
